yop_kodu,university,program,is_english,scholarship_pct,full_price_2024,full_price_2025,discounted_price_2024,discounted_price_2025
200110168,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ,Beslenme ve Diyetetik,False,25.0,1500000.0,750000.0,1125000.0,562500.0
200190057,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ,Beslenme ve Diyetetik,True,25.0,1500000.0,750000.0,1125000.0,562500.0
200110141,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ,Beslenme ve Diyetetik,False,100.0,1500000.0,750000.0,0.0,0.0
200190056,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ,Beslenme ve Diyetetik,True,100.0,1500000.0,750000.0,0.0,0.0
200190102,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ,Bilgisayar Mühendisliği,True,50.0,900000.0,1350000.0,450000.0,675000.0
200190095,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ,Bilgisayar Mühendisliği,True,100.0,900000.0,1350000.0,0.0,0.0
200190116,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ,Biyomedikal Mühendisliği,True,50.0,,1170000.0,,585000.0
200190109,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ,Biyomedikal Mühendisliği,True,100.0,,1170000.0,,0.0
200110283,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ,Eczacılık,True,50.0,,975000.0,,487500.0
200110274,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ,Eczacılık,True,100.0,,975000.0,,0.0
200110265,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ,Eczacılık,True,0.0,,975000.0,,975000.0
200190137,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ,Fizyoterapi ve Rehabilitasyon,False,50.0,600000.0,900000.0,300000.0,450000.0
200110044,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ,Fizyoterapi ve Rehabilitasyon,False,100.0,600000.0,900000.0,0.0,0.0
200110159,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ,Hemşirelik,False,50.0,700000.0,1120000.0,350000.0,560000.0
200190054,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ,Hemşirelik,True,50.0,700000.0,1120000.0,350000.0,560000.0
200110053,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ,Hemşirelik,False,100.0,700000.0,1120000.0,0.0,0.0
200190053,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ,Hemşirelik,True,100.0,700000.0,1120000.0,0.0,0.0
200190130,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ,Moleküler Biyoloji ve Genetik,True,50.0,800000.0,1200000.0,400000.0,600000.0
200190123,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ,Moleküler Biyoloji ve Genetik,True,100.0,800000.0,1200000.0,0.0,0.0
200190040,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ,Psikoloji,False,25.0,600000.0,900000.0,450000.0,675000.0
200190052,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ,Psikoloji,True,25.0,600000.0,900000.0,450000.0,675000.0
200110123,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ,Psikoloji,False,100.0,600000.0,900000.0,0.0,0.0
200190051,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ,Psikoloji,True,100.0,600000.0,900000.0,0.0,0.0
200110114,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ,Psikoloji,False,0.0,600000.0,900000.0,600000.0,900000.0
200190050,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ,Psikoloji,True,0.0,600000.0,900000.0,600000.0,900000.0
200110177,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ,Sağlık Yönetimi,False,50.0,,730000.0,,365000.0
200110026,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ,Sağlık Yönetimi,False,100.0,,730000.0,,0.0
200190027,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ,Sosyoloji,False,50.0,,730000.0,,365000.0
200190026,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ,Sosyoloji,False,100.0,,730000.0,,0.0
200190144,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ,Tıp,True,50.0,1500000.0,2350000.0,750000.0,1175000.0
200110071,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ,Tıp,True,100.0,1500000.0,2350000.0,0.0,0.0
210100304,ALANYA ÜNİVERSİTESİ,Bilgisayar Mühendisliği,True,50.0,,500000.0,,250000.0
210100297,ALANYA ÜNİVERSİTESİ,Bilgisayar Mühendisliği,True,100.0,,500000.0,,0.0
210100346,ALANYA ÜNİVERSİTESİ,Fizyoterapi ve Rehabilitasyon,False,50.0,304000.0,527000.0,152000.0,263500.0
210100339,ALANYA ÜNİVERSİTESİ,Fizyoterapi ve Rehabilitasyon,False,100.0,304000.0,527000.0,0.0,0.0
210100192,ALANYA ÜNİVERSİTESİ,Gastronomi ve Mutfak Sanatları,False,50.0,313500.0,595000.0,156750.0,297500.0
210100206,ALANYA ÜNİVERSİTESİ,Gastronomi ve Mutfak Sanatları,True,50.0,313500.0,595000.0,156750.0,297500.0
210100185,ALANYA ÜNİVERSİTESİ,Gastronomi ve Mutfak Sanatları,False,100.0,313500.0,595000.0,0.0,0.0
210100199,ALANYA ÜNİVERSİTESİ,Gastronomi ve Mutfak Sanatları,True,100.0,313500.0,595000.0,0.0,0.0
210100290,ALANYA ÜNİVERSİTESİ,Turizm İşletmeciliği,True,50.0,,476000.0,,238000.0
210100283,ALANYA ÜNİVERSİTESİ,Turizm İşletmeciliği,True,100.0,,476000.0,,0.0
210100178,ALANYA ÜNİVERSİTESİ,Çizgi Film ve Animasyon,False,50.0,,476000.0,,238000.0
210100171,ALANYA ÜNİVERSİTESİ,Çizgi Film ve Animasyon,False,100.0,,476000.0,,0.0
210100220,ALANYA ÜNİVERSİTESİ,İletişim ve Tasarımı,True,50.0,,476000.0,,238000.0
210100213,ALANYA ÜNİVERSİTESİ,İletişim ve Tasarımı,True,100.0,,476000.0,,0.0
210100318,ALANYA ÜNİVERSİTESİ,İç Mimarlık ve Çevre Tasarımı,False,50.0,313500.0,527000.0,156750.0,263500.0
210100311,ALANYA ÜNİVERSİTESİ,İç Mimarlık ve Çevre Tasarımı,False,100.0,313500.0,527000.0,0.0,0.0
210100262,ALANYA ÜNİVERSİTESİ,İşletme,False,50.0,304000.0,476000.0,152000.0,238000.0
210100276,ALANYA ÜNİVERSİTESİ,İşletme,True,50.0,304000.0,476000.0,152000.0,238000.0
210100255,ALANYA ÜNİVERSİTESİ,İşletme,False,100.0,304000.0,476000.0,0.0,0.0
210100269,ALANYA ÜNİVERSİTESİ,İşletme,True,100.0,304000.0,476000.0,0.0,0.0
202990190,ALTINBAŞ ÜNİVERSİTESİ,Bilgisayar Mühendisliği,True,50.0,490000.0,790000.0,245000.0,395000.0
202990183,ALTINBAŞ ÜNİVERSİTESİ,Bilgisayar Mühendisliği,True,100.0,490000.0,790000.0,0.0,0.0
202911001,ALTINBAŞ ÜNİVERSİTESİ,Diş Hekimliği,False,100.0,,1190000.0,,0.0
202990365,ALTINBAŞ ÜNİVERSİTESİ,Ebelik,False,50.0,,790000.0,,395000.0
202990358,ALTINBAŞ ÜNİVERSİTESİ,Ebelik,False,100.0,,790000.0,,0.0
202910675,ALTINBAŞ ÜNİVERSİTESİ,Eczacılık,True,100.0,,990000.0,,0.0
202910481,ALTINBAŞ ÜNİVERSİTESİ,Ekonomi,True,50.0,400000.0,690000.0,200000.0,345000.0
202910463,ALTINBAŞ ÜNİVERSİTESİ,Ekonomi,True,100.0,400000.0,690000.0,0.0,0.0
202990204,ALTINBAŞ ÜNİVERSİTESİ,Elektrik-Elektronik Mühendisliği,True,50.0,460000.0,790000.0,230000.0,395000.0
202990197,ALTINBAŞ ÜNİVERSİTESİ,Elektrik-Elektronik Mühendisliği,True,100.0,460000.0,790000.0,0.0,0.0
202990218,ALTINBAŞ ÜNİVERSİTESİ,Endüstri Mühendisliği,True,50.0,460000.0,790000.0,230000.0,395000.0
202990211,ALTINBAŞ ÜNİVERSİTESİ,Endüstri Mühendisliği,True,100.0,460000.0,790000.0,0.0,0.0
202990169,ALTINBAŞ ÜNİVERSİTESİ,Gastronomi ve Mutfak Sanatları,False,50.0,400000.0,790000.0,200000.0,395000.0
202990168,ALTINBAŞ ÜNİVERSİTESİ,Gastronomi ve Mutfak Sanatları,False,100.0,400000.0,790000.0,0.0,0.0
202910799,ALTINBAŞ ÜNİVERSİTESİ,Hukuk,False,50.0,,790000.0,,395000.0
202910736,ALTINBAŞ ÜNİVERSİTESİ,Hukuk,False,100.0,,790000.0,,0.0
202990171,ALTINBAŞ ÜNİVERSİTESİ,Lojistik Yönetimi,True,50.0,400000.0,690000.0,200000.0,345000.0
202990170,ALTINBAŞ ÜNİVERSİTESİ,Lojistik Yönetimi,True,100.0,400000.0,690000.0,0.0,0.0
202990267,ALTINBAŞ ÜNİVERSİTESİ,Makine Mühendisliği,True,50.0,460000.0,690000.0,230000.0,345000.0
202990260,ALTINBAŞ ÜNİVERSİTESİ,Makine Mühendisliği,True,100.0,460000.0,690000.0,0.0,0.0
202990281,ALTINBAŞ ÜNİVERSİTESİ,Mimarlık,True,50.0,460000.0,790000.0,230000.0,395000.0
202990274,ALTINBAŞ ÜNİVERSİTESİ,Mimarlık,True,100.0,460000.0,790000.0,0.0,0.0
202990344,ALTINBAŞ ÜNİVERSİTESİ,Pazarlama,True,50.0,,690000.0,,345000.0
202990337,ALTINBAŞ ÜNİVERSİTESİ,Pazarlama,True,100.0,,690000.0,,0.0
202910806,ALTINBAŞ ÜNİVERSİTESİ,Psikoloji,True,50.0,490000.0,990000.0,245000.0,495000.0
202910251,ALTINBAŞ ÜNİVERSİTESİ,Psikoloji,True,100.0,490000.0,990000.0,0.0,0.0
202990330,ALTINBAŞ ÜNİVERSİTESİ,"Radyo, Televizyon ve Sinema",False,50.0,,690000.0,,345000.0
202990323,ALTINBAŞ ÜNİVERSİTESİ,"Radyo, Televizyon ve Sinema",False,100.0,,690000.0,,0.0
202911461,ALTINBAŞ ÜNİVERSİTESİ,Sağlık Yönetimi,False,50.0,,690000.0,,345000.0
202911452,ALTINBAŞ ÜNİVERSİTESİ,Sağlık Yönetimi,False,100.0,,690000.0,,0.0
202910524,ALTINBAŞ ÜNİVERSİTESİ,Siyaset Bilimi ve Kamu Yönetimi,True,50.0,,690000.0,,345000.0
202910506,ALTINBAŞ ÜNİVERSİTESİ,Siyaset Bilimi ve Kamu Yönetimi,True,100.0,,690000.0,,0.0
202990302,ALTINBAŞ ÜNİVERSİTESİ,Tıp,True,50.0,650000.0,1290000.0,325000.0,645000.0
202910763,ALTINBAŞ ÜNİVERSİTESİ,Tıp,True,100.0,650000.0,1290000.0,0.0,0.0
202990167,ALTINBAŞ ÜNİVERSİTESİ,Uluslararası Ticaret ve Finansman,True,50.0,,690000.0,,345000.0
202990166,ALTINBAŞ ÜNİVERSİTESİ,Uluslararası Ticaret ve Finansman,True,100.0,,690000.0,,0.0
202910206,ALTINBAŞ ÜNİVERSİTESİ,Uluslararası İlişkiler,True,50.0,,690000.0,,345000.0
202910199,ALTINBAŞ ÜNİVERSİTESİ,Uluslararası İlişkiler,True,100.0,,690000.0,,0.0
202990295,ALTINBAŞ ÜNİVERSİTESİ,Yazılım Mühendisliği,True,50.0,490000.0,790000.0,245000.0,395000.0
202990288,ALTINBAŞ ÜNİVERSİTESİ,Yazılım Mühendisliği,True,100.0,490000.0,790000.0,0.0,0.0
202911434,ALTINBAŞ ÜNİVERSİTESİ,Yönetim Bilişim Sistemleri,False,50.0,400000.0,890000.0,200000.0,445000.0
202911425,ALTINBAŞ ÜNİVERSİTESİ,Yönetim Bilişim Sistemleri,False,100.0,400000.0,890000.0,0.0,0.0
202990253,ALTINBAŞ ÜNİVERSİTESİ,İnşaat Mühendisliği,True,100.0,,690000.0,,0.0
202990232,ALTINBAŞ ÜNİVERSİTESİ,İç Mimarlık ve Çevre Tasarımı,False,50.0,460000.0,890000.0,230000.0,445000.0
202990246,ALTINBAŞ ÜNİVERSİTESİ,İç Mimarlık ve Çevre Tasarımı,True,50.0,460000.0,890000.0,230000.0,445000.0
202990225,ALTINBAŞ ÜNİVERSİTESİ,İç Mimarlık ve Çevre Tasarımı,False,100.0,460000.0,890000.0,0.0,0.0
202990239,ALTINBAŞ ÜNİVERSİTESİ,İç Mimarlık ve Çevre Tasarımı,True,100.0,460000.0,890000.0,0.0,0.0
202911504,ALTINBAŞ ÜNİVERSİTESİ,İşletme,True,50.0,400000.0,790000.0,200000.0,395000.0
202911497,ALTINBAŞ ÜNİVERSİTESİ,İşletme,True,100.0,400000.0,790000.0,0.0,0.0
209510015,ANKARA BİLİM ÜNİVERSİTESİ,Bilgisayar Mühendisliği,True,50.0,580000.0,928000.0,290000.0,464000.0
209510229,ANKARA BİLİM ÜNİVERSİTESİ,Bilgisayar Mühendisliği,False,50.0,580000.0,928000.0,290000.0,464000.0
209510014,ANKARA BİLİM ÜNİVERSİTESİ,Bilgisayar Mühendisliği,True,100.0,580000.0,928000.0,0.0,0.0
209510222,ANKARA BİLİM ÜNİVERSİTESİ,Bilgisayar Mühendisliği,False,100.0,580000.0,928000.0,0.0,0.0
209510013,ANKARA BİLİM ÜNİVERSİTESİ,Bilgisayar Mühendisliği,True,0.0,580000.0,928000.0,580000.0,928000.0
209510096,ANKARA BİLİM ÜNİVERSİTESİ,Bilişim Sistemleri Mühendisliği,True,50.0,,800000.0,,400000.0
209510089,ANKARA BİLİM ÜNİVERSİTESİ,Bilişim Sistemleri Mühendisliği,True,100.0,,800000.0,,0.0
209510054,ANKARA BİLİM ÜNİVERSİTESİ,Elektrik-Elektronik Mühendisliği,True,50.0,580000.0,928000.0,290000.0,464000.0
209510025,ANKARA BİLİM ÜNİVERSİTESİ,Elektrik-Elektronik Mühendisliği,True,100.0,580000.0,928000.0,0.0,0.0
209510028,ANKARA BİLİM ÜNİVERSİTESİ,Endüstri Mühendisliği,True,50.0,500000.0,800000.0,250000.0,400000.0
209510027,ANKARA BİLİM ÜNİVERSİTESİ,Endüstri Mühendisliği,True,100.0,500000.0,800000.0,0.0,0.0
209510018,ANKARA BİLİM ÜNİVERSİTESİ,Film Tasarımı ve Yönetimi,True,50.0,,800000.0,,400000.0
209510017,ANKARA BİLİM ÜNİVERSİTESİ,Film Tasarımı ve Yönetimi,True,100.0,,800000.0,,0.0
209510124,ANKARA BİLİM ÜNİVERSİTESİ,Hukuk,False,50.0,,928000.0,,464000.0
209510039,ANKARA BİLİM ÜNİVERSİTESİ,Hukuk,False,100.0,,928000.0,,0.0
209510075,ANKARA BİLİM ÜNİVERSİTESİ,Psikoloji,False,50.0,580000.0,928000.0,290000.0,464000.0
209510131,ANKARA BİLİM ÜNİVERSİTESİ,Psikoloji,True,50.0,580000.0,928000.0,290000.0,464000.0
209510011,ANKARA BİLİM ÜNİVERSİTESİ,Psikoloji,True,100.0,580000.0,928000.0,0.0,0.0
209510068,ANKARA BİLİM ÜNİVERSİTESİ,Psikoloji,False,100.0,580000.0,928000.0,0.0,0.0
209510010,ANKARA BİLİM ÜNİVERSİTESİ,Psikoloji,True,0.0,580000.0,928000.0,580000.0,928000.0
209510061,ANKARA BİLİM ÜNİVERSİTESİ,Psikoloji,False,0.0,580000.0,928000.0,580000.0,928000.0
209510043,ANKARA BİLİM ÜNİVERSİTESİ,Siyaset Bilimi ve Kamu Yönetimi,True,50.0,,800000.0,,400000.0
209510042,ANKARA BİLİM ÜNİVERSİTESİ,Siyaset Bilimi ve Kamu Yönetimi,True,100.0,,800000.0,,0.0
209510024,ANKARA BİLİM ÜNİVERSİTESİ,Yazılım Mühendisliği,True,50.0,580000.0,928000.0,290000.0,464000.0
209510023,ANKARA BİLİM ÜNİVERSİTESİ,Yazılım Mühendisliği,True,100.0,580000.0,928000.0,0.0,0.0
209510021,ANKARA BİLİM ÜNİVERSİTESİ,Yeni Medya ve İletişim,True,50.0,,800000.0,,400000.0
209510020,ANKARA BİLİM ÜNİVERSİTESİ,Yeni Medya ve İletişim,True,100.0,,800000.0,,0.0
209510034,ANKARA BİLİM ÜNİVERSİTESİ,Yönetim Bilişim Sistemleri,True,50.0,500000.0,800000.0,250000.0,400000.0
209510166,ANKARA BİLİM ÜNİVERSİTESİ,Yönetim Bilişim Sistemleri,False,50.0,500000.0,800000.0,250000.0,400000.0
209510033,ANKARA BİLİM ÜNİVERSİTESİ,Yönetim Bilişim Sistemleri,True,100.0,500000.0,800000.0,0.0,0.0
209510159,ANKARA BİLİM ÜNİVERSİTESİ,Yönetim Bilişim Sistemleri,False,100.0,500000.0,800000.0,0.0,0.0
209510032,ANKARA BİLİM ÜNİVERSİTESİ,Yönetim Bilişim Sistemleri,True,0.0,500000.0,800000.0,500000.0,800000.0
209510152,ANKARA BİLİM ÜNİVERSİTESİ,Yönetim Bilişim Sistemleri,False,0.0,500000.0,800000.0,500000.0,800000.0
209510037,ANKARA BİLİM ÜNİVERSİTESİ,İngilizce Mütercim ve Tercümanlık,False,50.0,500000.0,800000.0,250000.0,400000.0
209510036,ANKARA BİLİM ÜNİVERSİTESİ,İngilizce Mütercim ve Tercümanlık,False,100.0,500000.0,800000.0,0.0,0.0
209510035,ANKARA BİLİM ÜNİVERSİTESİ,İngilizce Mütercim ve Tercümanlık,False,0.0,500000.0,800000.0,500000.0,800000.0
209510031,ANKARA BİLİM ÜNİVERSİTESİ,İç Mimarlık ve Çevre Tasarımı,True,50.0,500000.0,800000.0,250000.0,400000.0
209510030,ANKARA BİLİM ÜNİVERSİTESİ,İç Mimarlık ve Çevre Tasarımı,True,100.0,500000.0,800000.0,0.0,0.0
209510029,ANKARA BİLİM ÜNİVERSİTESİ,İç Mimarlık ve Çevre Tasarımı,True,0.0,500000.0,800000.0,500000.0,800000.0
209510103,ANKARA BİLİM ÜNİVERSİTESİ,İşletme,True,50.0,500000.0,800000.0,250000.0,400000.0
209510046,ANKARA BİLİM ÜNİVERSİTESİ,İşletme,True,100.0,500000.0,800000.0,0.0,0.0
209210098,ANKARA MEDİPOL ÜNİVERSİTESİ,Beslenme ve Diyetetik,False,50.0,825000.0,1280000.0,412500.0,640000.0
209210041,ANKARA MEDİPOL ÜNİVERSİTESİ,Beslenme ve Diyetetik,False,100.0,825000.0,1280000.0,0.0,0.0
209210097,ANKARA MEDİPOL ÜNİVERSİTESİ,Bilgisayar Mühendisliği,True,50.0,750000.0,1160000.0,375000.0,580000.0
209210096,ANKARA MEDİPOL ÜNİVERSİTESİ,Bilgisayar Mühendisliği,True,100.0,750000.0,1160000.0,0.0,0.0
209210070,ANKARA MEDİPOL ÜNİVERSİTESİ,Dil ve Konuşma Terapisi,False,50.0,690500.0,980000.0,345250.0,490000.0
209210069,ANKARA MEDİPOL ÜNİVERSİTESİ,Dil ve Konuşma Terapisi,False,100.0,690500.0,980000.0,0.0,0.0
209210045,ANKARA MEDİPOL ÜNİVERSİTESİ,Diş Hekimliği,True,50.0,,1850000.0,,925000.0
209210048,ANKARA MEDİPOL ÜNİVERSİTESİ,Diş Hekimliği,False,50.0,,1850000.0,,925000.0
209210044,ANKARA MEDİPOL ÜNİVERSİTESİ,Diş Hekimliği,True,100.0,,1850000.0,,0.0
209210047,ANKARA MEDİPOL ÜNİVERSİTESİ,Diş Hekimliği,False,100.0,,1850000.0,,0.0
209210072,ANKARA MEDİPOL ÜNİVERSİTESİ,Ebelik,False,50.0,630000.0,1080000.0,315000.0,540000.0
209210071,ANKARA MEDİPOL ÜNİVERSİTESİ,Ebelik,False,100.0,630000.0,1080000.0,0.0,0.0
209210057,ANKARA MEDİPOL ÜNİVERSİTESİ,Eczacılık,False,50.0,,1650000.0,,825000.0
209210095,ANKARA MEDİPOL ÜNİVERSİTESİ,Eczacılık,True,50.0,,1650000.0,,825000.0
209210056,ANKARA MEDİPOL ÜNİVERSİTESİ,Eczacılık,False,100.0,,1650000.0,,0.0
209210094,ANKARA MEDİPOL ÜNİVERSİTESİ,Eczacılık,True,100.0,,1650000.0,,0.0
209210117,ANKARA MEDİPOL ÜNİVERSİTESİ,Elektrik-Elektronik Mühendisliği,True,50.0,750000.0,1160000.0,375000.0,580000.0
209210110,ANKARA MEDİPOL ÜNİVERSİTESİ,Elektrik-Elektronik Mühendisliği,True,100.0,750000.0,1160000.0,0.0,0.0
209210074,ANKARA MEDİPOL ÜNİVERSİTESİ,Ergoterapi,False,50.0,,980000.0,,490000.0
209210073,ANKARA MEDİPOL ÜNİVERSİTESİ,Ergoterapi,False,100.0,,980000.0,,0.0
209210124,ANKARA MEDİPOL ÜNİVERSİTESİ,Fizyoterapi ve Rehabilitasyon,False,50.0,825000.0,1280000.0,412500.0,640000.0
209210341,ANKARA MEDİPOL ÜNİVERSİTESİ,Fizyoterapi ve Rehabilitasyon,True,50.0,825000.0,1280000.0,412500.0,640000.0
209210075,ANKARA MEDİPOL ÜNİVERSİTESİ,Fizyoterapi ve Rehabilitasyon,False,100.0,825000.0,1280000.0,0.0,0.0
209210334,ANKARA MEDİPOL ÜNİVERSİTESİ,Fizyoterapi ve Rehabilitasyon,True,100.0,825000.0,1280000.0,0.0,0.0
209210082,ANKARA MEDİPOL ÜNİVERSİTESİ,Gastronomi ve Mutfak Sanatları,True,50.0,840000.0,1060000.0,420000.0,530000.0
209210081,ANKARA MEDİPOL ÜNİVERSİTESİ,Gastronomi ve Mutfak Sanatları,True,100.0,840000.0,1060000.0,0.0,0.0
209210086,ANKARA MEDİPOL ÜNİVERSİTESİ,Halkla İlişkiler ve Reklamcılık,False,50.0,,980000.0,,490000.0
209210327,ANKARA MEDİPOL ÜNİVERSİTESİ,Halkla İlişkiler ve Reklamcılık,True,50.0,,980000.0,,490000.0
209210085,ANKARA MEDİPOL ÜNİVERSİTESİ,Halkla İlişkiler ve Reklamcılık,False,100.0,,980000.0,,0.0
209210320,ANKARA MEDİPOL ÜNİVERSİTESİ,Halkla İlişkiler ve Reklamcılık,True,100.0,,980000.0,,0.0
209210099,ANKARA MEDİPOL ÜNİVERSİTESİ,Hemşirelik,False,50.0,,1160000.0,,580000.0
209210101,ANKARA MEDİPOL ÜNİVERSİTESİ,Hemşirelik,True,50.0,,1160000.0,,580000.0
209210042,ANKARA MEDİPOL ÜNİVERSİTESİ,Hemşirelik,False,100.0,,1160000.0,,0.0
209210100,ANKARA MEDİPOL ÜNİVERSİTESİ,Hemşirelik,True,100.0,,1160000.0,,0.0
209210060,ANKARA MEDİPOL ÜNİVERSİTESİ,Hukuk,False,50.0,,1080000.0,,540000.0
209210059,ANKARA MEDİPOL ÜNİVERSİTESİ,Hukuk,False,100.0,,1080000.0,,0.0
209210103,ANKARA MEDİPOL ÜNİVERSİTESİ,Odyoloji,False,50.0,,960000.0,,480000.0
209210102,ANKARA MEDİPOL ÜNİVERSİTESİ,Odyoloji,False,100.0,,960000.0,,0.0
209210011,ANKARA MEDİPOL ÜNİVERSİTESİ,Psikoloji,False,50.0,840000.0,1300000.0,420000.0,650000.0
209210068,ANKARA MEDİPOL ÜNİVERSİTESİ,Psikoloji,True,50.0,840000.0,1300000.0,420000.0,650000.0
209210010,ANKARA MEDİPOL ÜNİVERSİTESİ,Psikoloji,False,100.0,840000.0,1300000.0,0.0,0.0
209210067,ANKARA MEDİPOL ÜNİVERSİTESİ,Psikoloji,True,100.0,840000.0,1300000.0,0.0,0.0
209210131,ANKARA MEDİPOL ÜNİVERSİTESİ,Siyaset Bilimi ve Uluslararası İlişkiler,True,50.0,600000.0,970000.0,300000.0,485000.0
209210089,ANKARA MEDİPOL ÜNİVERSİTESİ,Siyaset Bilimi ve Uluslararası İlişkiler,True,100.0,600000.0,970000.0,0.0,0.0
209210051,ANKARA MEDİPOL ÜNİVERSİTESİ,Tıp,True,50.0,480000.0,1850000.0,240000.0,925000.0
209210054,ANKARA MEDİPOL ÜNİVERSİTESİ,Tıp,False,50.0,480000.0,1850000.0,240000.0,925000.0
209210050,ANKARA MEDİPOL ÜNİVERSİTESİ,Tıp,True,100.0,480000.0,1850000.0,0.0,0.0
209210053,ANKARA MEDİPOL ÜNİVERSİTESİ,Tıp,False,100.0,480000.0,1850000.0,0.0,0.0
209210062,ANKARA MEDİPOL ÜNİVERSİTESİ,Uluslararası Ticaret ve Finansman,True,50.0,,980000.0,,490000.0
209210064,ANKARA MEDİPOL ÜNİVERSİTESİ,Uluslararası Ticaret ve Finansman,False,50.0,,980000.0,,490000.0
209210061,ANKARA MEDİPOL ÜNİVERSİTESİ,Uluslararası Ticaret ve Finansman,True,100.0,,980000.0,,0.0
209210063,ANKARA MEDİPOL ÜNİVERSİTESİ,Uluslararası Ticaret ve Finansman,False,100.0,,980000.0,,0.0
209210066,ANKARA MEDİPOL ÜNİVERSİTESİ,Yönetim Bilişim Sistemleri,False,50.0,,980000.0,,490000.0
209210369,ANKARA MEDİPOL ÜNİVERSİTESİ,Yönetim Bilişim Sistemleri,True,50.0,,980000.0,,490000.0
209210065,ANKARA MEDİPOL ÜNİVERSİTESİ,Yönetim Bilişim Sistemleri,False,100.0,,980000.0,,0.0
209210362,ANKARA MEDİPOL ÜNİVERSİTESİ,Yönetim Bilişim Sistemleri,True,100.0,,980000.0,,0.0
209210084,ANKARA MEDİPOL ÜNİVERSİTESİ,İç Mimarlık ve Çevre Tasarımı,False,50.0,840000.0,990000.0,420000.0,495000.0
209210083,ANKARA MEDİPOL ÜNİVERSİTESİ,İç Mimarlık ve Çevre Tasarımı,False,100.0,840000.0,990000.0,0.0,0.0
209210355,ANKARA MEDİPOL ÜNİVERSİTESİ,İşletme,True,50.0,,980000.0,,490000.0
209210348,ANKARA MEDİPOL ÜNİVERSİTESİ,İşletme,True,100.0,,980000.0,,0.0
210200395,ANTALYA BELEK ÜNİVERSİTESİ,Gastronomi ve Mutfak Sanatları,False,50.0,360000.0,800000.0,180000.0,400000.0
210200381,ANTALYA BELEK ÜNİVERSİTESİ,Gastronomi ve Mutfak Sanatları,False,100.0,360000.0,800000.0,0.0,0.0
210200339,ANTALYA BELEK ÜNİVERSİTESİ,Psikoloji,False,50.0,462000.0,950000.0,231000.0,475000.0
210200325,ANTALYA BELEK ÜNİVERSİTESİ,Psikoloji,False,100.0,462000.0,950000.0,0.0,0.0
210200332,ANTALYA BELEK ÜNİVERSİTESİ,Psikoloji,False,0.0,462000.0,950000.0,462000.0,950000.0
210200444,ANTALYA BELEK ÜNİVERSİTESİ,"Radyo, Televizyon ve Sinema",False,50.0,,680000.0,,340000.0
210200437,ANTALYA BELEK ÜNİVERSİTESİ,"Radyo, Televizyon ve Sinema",False,100.0,,680000.0,,0.0
210200353,ANTALYA BELEK ÜNİVERSİTESİ,Sosyoloji,False,50.0,,680000.0,,340000.0
210200346,ANTALYA BELEK ÜNİVERSİTESİ,Sosyoloji,False,100.0,,680000.0,,0.0
210200304,ANTALYA BELEK ÜNİVERSİTESİ,Uluslararası Ticaret ve İşletmecilik,False,50.0,,800000.0,,400000.0
210200297,ANTALYA BELEK ÜNİVERSİTESİ,Uluslararası Ticaret ve İşletmecilik,False,100.0,,800000.0,,0.0
210200374,ANTALYA BELEK ÜNİVERSİTESİ,Yazılım Mühendisliği,False,50.0,,800000.0,,400000.0
210200360,ANTALYA BELEK ÜNİVERSİTESİ,Yazılım Mühendisliği,False,100.0,,800000.0,,0.0
