source_university,yop_kodu,year,il,tercih_sayisi
halic,201990776,2025,MUĞLA,2
halic,201990776,2025,TRABZON,1
halic,201990937,2025,AĞRI,1
halic,201990937,2025,ANKARA,1
halic,201990937,2025,BİNGÖL,1
halic,201990937,2025,DENİZLİ,1
halic,201990937,2025,ELAZIĞ,1
halic,201990937,2025,ERZURUM,1
halic,201990937,2025,GAZİANTEP,1
halic,201990937,2025,IĞDIR,1
halic,201990937,2025,İSTANBUL,103
halic,201990937,2025,KAHRAMANMARAŞ,1
halic,201990937,2025,KASTAMONU,1
halic,201990937,2025,KIRIKKALE,1
halic,201990937,2025,KOCAELİ,2
halic,201990937,2025,KONYA,2
halic,201990937,2025,KÜTAHYA,1
halic,201990937,2025,MARDİN,1
halic,201990937,2025,ORDU,3
halic,201990937,2025,OSMANİYE,2
halic,201990937,2025,SAMSUN,2
halic,201990937,2025,SİNOP,1
halic,201990937,2025,TRABZON,1
halic,201990937,2025,VAN,1
halic,201990937,2025,YOZGAT,1
halic,201990881,2025,AFYONKARAHİSAR,1
halic,201990881,2025,ANKARA,5
halic,201990881,2025,ANTALYA,1
halic,201990881,2025,BALIKESİR,1
halic,201990881,2025,BARTIN,2
halic,201990881,2025,BİLECİK,2
halic,201990881,2025,BOLU,2
halic,201990881,2025,BURSA,1
halic,201990881,2025,ÇANAKKALE,5
halic,201990881,2025,EDİRNE,1
halic,201990881,2025,ERZURUM,1
halic,201990881,2025,ESKİŞEHİR,3
halic,201990881,2025,İSTANBUL,293
halic,201990881,2025,İZMİR,4
halic,201990881,2025,KARABÜK,3
halic,201990881,2025,KIRKLARELİ,2
halic,201990881,2025,KIRŞEHİR,1
halic,201990881,2025,KOCAELİ,4
halic,201990881,2025,KÜTAHYA,2
halic,201990881,2025,MALATYA,1
halic,201990881,2025,MANİSA,1
halic,201990881,2025,MERSİN,1
halic,201990881,2025,NİĞDE,1
halic,201990881,2025,TEKİRDAĞ,2
halic,201990881,2025,TRABZON,3
halic,201991560,2025,ANKARA,10
halic,201991560,2025,ANTALYA,2
halic,201991560,2025,BURSA,4
halic,201991560,2025,ESKİŞEHİR,1
halic,201991560,2025,IĞDIR,1
halic,201991560,2025,İSTANBUL,66
halic,201991560,2025,İZMİR,8
halic,201991560,2025,KOCAELİ,2
halic,201991560,2025,KÜTAHYA,1
halic,201991560,2025,MALATYA,2
halic,201991560,2025,MERSİN,2
halic,201991560,2025,MUĞLA,3
halic,201991560,2025,SAKARYA,1
halic,201991560,2025,SAMSUN,1
halic,201991560,2025,TEKİRDAĞ,1
halic,201991560,2025,TRABZON,1
halic,201991574,2025,ANKARA,24
halic,201991574,2025,ANTALYA,7
halic,201991574,2025,BARTIN,2
halic,201991574,2025,BURSA,6
halic,201991574,2025,ÇORUM,1
halic,201991574,2025,GİRESUN,2
halic,201991574,2025,İSTANBUL,260
halic,201991574,2025,İZMİR,5
halic,201991574,2025,KOCAELİ,1
halic,201991574,2025,KONYA,1
halic,201991574,2025,MUĞLA,1
halic,201991574,2025,MUŞ,1
halic,201991574,2025,NEVŞEHİR,6
halic,201991574,2025,SİNOP,1
halic,201991574,2025,TRABZON,1
halic,201991574,2025,VAN,1
halic,201991574,2025,YOZGAT,3
halic,201991567,2025,ANKARA,4
halic,201991567,2025,İSTANBUL,43
halic,201990895,2025,BALIKESİR,3
halic,201990895,2025,BOLU,3
halic,201990895,2025,BURSA,10
halic,201990895,2025,ÇANAKKALE,1
halic,201990895,2025,DÜZCE,2
halic,201990895,2025,EDİRNE,5
halic,201990895,2025,ESKİŞEHİR,4
halic,201990895,2025,İSTANBUL,130
halic,201990895,2025,İZMİR,1
halic,201990895,2025,KIRKLARELİ,2
halic,201990895,2025,KOCAELİ,5
halic,201990895,2025,KÜTAHYA,1
halic,201990895,2025,SAKARYA,5
halic,201990895,2025,TEKİRDAĞ,1
halic,201990909,2025,ANKARA,7
halic,201990909,2025,ANTALYA,6
halic,201990909,2025,BALIKESİR,2
halic,201990909,2025,BOLU,10
halic,201990909,2025,BURSA,2
halic,201990909,2025,DENİZLİ,1
halic,201990909,2025,DÜZCE,3
halic,201990909,2025,EDİRNE,3
halic,201990909,2025,ERZURUM,1
halic,201990909,2025,ESKİŞEHİR,5
halic,201990909,2025,GAZİANTEP,6
halic,201990909,2025,HATAY,4
halic,201990909,2025,İSTANBUL,415
halic,201990909,2025,İZMİR,3
halic,201990909,2025,KARABÜK,1
halic,201990909,2025,KAYSERİ,1
halic,201990909,2025,KOCAELİ,6
halic,201990909,2025,KONYA,3
halic,201990909,2025,MANİSA,1
halic,201990909,2025,MUĞLA,1
halic,201990909,2025,ORDU,1
halic,201990909,2025,SAKARYA,2
halic,201990909,2025,SAMSUN,3
halic,201990909,2025,SİVAS,1
halic,201990909,2025,TEKİRDAĞ,6
halic,201990909,2025,TRABZON,5
halic,201990909,2025,YALOVA,3
halic,201990839,2025,İSTANBUL,48
halic,201990839,2025,İZMİR,1
halic,201990979,2025,ANKARA,2
halic,201990979,2025,ANTALYA,2
halic,201990979,2025,BURSA,1
halic,201990979,2025,GAZİANTEP,2
halic,201990979,2025,İSTANBUL,96
halic,201990979,2025,KAYSERİ,1
halic,201990979,2025,KOCAELİ,2
halic,201990979,2025,MERSİN,1
halic,201990979,2025,NEVŞEHİR,2
halic,201990979,2025,TRABZON,3
halic,201991000,2025,İSTANBUL,75
halic,201991000,2025,İZMİR,2
halic,201990480,2025,ADANA,1
halic,201990480,2025,AFYONKARAHİSAR,2
halic,201990480,2025,ANKARA,4
halic,201990480,2025,ANTALYA,7
halic,201990480,2025,AYDIN,2
halic,201990480,2025,BALIKESİR,7
halic,201990480,2025,BARTIN,3
halic,201990480,2025,BİLECİK,2
halic,201990480,2025,BOLU,8
halic,201990480,2025,BURSA,2
halic,201990480,2025,ÇANAKKALE,4
halic,201990480,2025,DENİZLİ,2
halic,201990480,2025,DÜZCE,9
halic,201990480,2025,EDİRNE,6
halic,201990480,2025,ESKİŞEHİR,3
halic,201990480,2025,GAZİANTEP,2
halic,201990480,2025,GİRESUN,2
halic,201990480,2025,HATAY,1
halic,201990480,2025,ISPARTA,2
halic,201990480,2025,İSTANBUL,243
halic,201990480,2025,İZMİR,4
halic,201990480,2025,KASTAMONU,3
halic,201990480,2025,KAYSERİ,3
halic,201990480,2025,KIRKLARELİ,7
halic,201990480,2025,KOCAELİ,12
halic,201990480,2025,KONYA,1
halic,201990480,2025,MANİSA,2
halic,201990480,2025,MERSİN,1
halic,201990480,2025,SAKARYA,8
halic,201990480,2025,SAMSUN,2
halic,201990480,2025,SİNOP,2
halic,201990480,2025,SİVAS,3
halic,201990480,2025,TEKİRDAĞ,12
halic,201990480,2025,YALOVA,8
halic,201990480,2025,ZONGULDAK,2
halic,201910527,2025,ADANA,1
halic,201910527,2025,ANKARA,7
halic,201910527,2025,BİLECİK,1
halic,201910527,2025,BİNGÖL,1
halic,201910527,2025,BOLU,1
halic,201910527,2025,EDİRNE,1
halic,201910527,2025,ESKİŞEHİR,1
halic,201910527,2025,GAZİANTEP,1
halic,201910527,2025,IĞDIR,1
halic,201910527,2025,İSTANBUL,79
halic,201910527,2025,İZMİR,2
halic,201910527,2025,KARABÜK,1
halic,201910527,2025,KARS,2
halic,201910527,2025,KASTAMONU,1
halic,201910527,2025,KIBRIS,11
halic,201910527,2025,KOCAELİ,1
halic,201910527,2025,MALATYA,1
halic,201910527,2025,MUĞLA,3
halic,201910527,2025,NEVŞEHİR,3
halic,201910527,2025,NİĞDE,1
halic,201910527,2025,SAKARYA,2
halic,201910527,2025,SİİRT,1
halic,201910527,2025,SİNOP,1
halic,201910527,2025,TEKİRDAĞ,1
halic,201910527,2025,TUNCELİ,1
halic,201910606,2025,ANKARA,1
halic,201910606,2025,ANTALYA,3
halic,201910606,2025,BALIKESİR,4
halic,201910606,2025,BOLU,4
halic,201910606,2025,BURSA,6
halic,201910606,2025,ÇANAKKALE,2
halic,201910606,2025,DÜZCE,2
halic,201910606,2025,EDİRNE,2
halic,201910606,2025,ESKİŞEHİR,1
halic,201910606,2025,GİRESUN,2
halic,201910606,2025,ISPARTA,2
halic,201910606,2025,İSTANBUL,142
halic,201910606,2025,İZMİR,1
halic,201910606,2025,KAYSERİ,2
halic,201910606,2025,KOCAELİ,4
halic,201910606,2025,KONYA,2
halic,201910606,2025,MERSİN,1
halic,201910606,2025,MUĞLA,3
halic,201910606,2025,ORDU,1
halic,201910606,2025,SAKARYA,5
halic,201910606,2025,SAMSUN,4
halic,201910606,2025,TEKİRDAĞ,4
halic,201910606,2025,TRABZON,1
halic,201910606,2025,YALOVA,2
halic,201910042,2025,ANKARA,4
halic,201910042,2025,ANTALYA,1
halic,201910042,2025,BURSA,5
halic,201910042,2025,DÜZCE,2
halic,201910042,2025,İSTANBUL,104
halic,201910042,2025,İZMİR,3
halic,201910042,2025,KOCAELİ,4
halic,201910042,2025,SAKARYA,2
halic,201990741,2025,AFYONKARAHİSAR,1
halic,201990741,2025,AYDIN,2
halic,201990741,2025,BALIKESİR,1
halic,201990741,2025,BARTIN,2
halic,201990741,2025,BİLECİK,1
halic,201990741,2025,BURDUR,1
halic,201990741,2025,BURSA,1
halic,201990741,2025,ÇANAKKALE,1
halic,201990741,2025,DÜZCE,2
halic,201990741,2025,EDİRNE,2
halic,201990741,2025,İSTANBUL,201
halic,201990741,2025,KIBRIS,2
halic,201990741,2025,KÜTAHYA,1
halic,201990741,2025,MALATYA,1
halic,201990741,2025,MUĞLA,1
halic,201990741,2025,NEVŞEHİR,1
halic,201990741,2025,SAMSUN,1
halic,201990741,2025,TEKİRDAĞ,3
halic,201990741,2025,TOKAT,2
halic,201990741,2025,ZONGULDAK,3
halic,201910493,2025,ANKARA,1
halic,201910493,2025,BALIKESİR,1
halic,201910493,2025,BOLU,1
halic,201910493,2025,İSTANBUL,60
halic,201910493,2025,İZMİR,1
halic,201910493,2025,KAYSERİ,1
halic,201910493,2025,KOCAELİ,1
halic,201910493,2025,KÜTAHYA,1
halic,201910493,2025,MANİSA,1
halic,201910493,2025,MUĞLA,1
halic,201910033,2025,İSTANBUL,5
halic,201990552,2025,ADANA,1
halic,201990552,2025,ADIYAMAN,2
halic,201990552,2025,AĞRI,2
halic,201990552,2025,AMASYA,1
halic,201990552,2025,ANKARA,16
halic,201990552,2025,ANTALYA,4
halic,201990552,2025,AYDIN,1
halic,201990552,2025,BOLU,1
halic,201990552,2025,ÇORUM,1
halic,201990552,2025,EDİRNE,1
halic,201990552,2025,ELAZIĞ,1
halic,201990552,2025,ERZİNCAN,1
halic,201990552,2025,ERZURUM,2
halic,201990552,2025,ESKİŞEHİR,1
halic,201990552,2025,GİRESUN,2
halic,201990552,2025,İSTANBUL,103
halic,201990552,2025,İZMİR,14
halic,201990552,2025,KAHRAMANMARAŞ,2
halic,201990552,2025,KARABÜK,2
halic,201990552,2025,KARS,3
halic,201990552,2025,KASTAMONU,1
halic,201990552,2025,KIBRIS,21
halic,201990552,2025,KIRŞEHİR,3
halic,201990552,2025,KOCAELİ,2
halic,201990552,2025,KÜTAHYA,1
halic,201990552,2025,MALATYA,2
halic,201990552,2025,MERSİN,1
halic,201990552,2025,ORDU,1
halic,201990552,2025,RİZE,1
halic,201990552,2025,SİİRT,1
halic,201990552,2025,ŞANLIURFA,1
halic,201990552,2025,TOKAT,1
halic,201990552,2025,TRABZON,1
halic,201990552,2025,UŞAK,1
halic,201990552,2025,YOZGAT,2
halic,201990530,2025,AFYONKARAHİSAR,1
halic,201990530,2025,ANKARA,2
halic,201990530,2025,ANTALYA,3
halic,201990530,2025,BURSA,1
halic,201990530,2025,ÇANAKKALE,2
halic,201990530,2025,DENİZLİ,1
halic,201990530,2025,EDİRNE,2
halic,201990530,2025,ESKİŞEHİR,3
halic,201990530,2025,ISPARTA,1
halic,201990530,2025,İSTANBUL,75
halic,201990530,2025,İZMİR,8
halic,201990530,2025,KIBRIS,2
halic,201990530,2025,KIRKLARELİ,2
halic,201990530,2025,KOCAELİ,1
halic,201990530,2025,MANİSA,1
halic,201990530,2025,MUĞLA,2
halic,201990530,2025,TEKİRDAĞ,1
halic,201990530,2025,UŞAK,1
halic,201990530,2025,YALOVA,1
halic,201911119,2025,ADANA,2
halic,201911119,2025,ADIYAMAN,5
halic,201911119,2025,AFYONKARAHİSAR,2
halic,201911119,2025,AĞRI,1
halic,201911119,2025,AKSARAY,3
halic,201911119,2025,AMASYA,1
halic,201911119,2025,ANKARA,28
halic,201911119,2025,ANTALYA,6
halic,201911119,2025,BALIKESİR,1
halic,201911119,2025,BATMAN,1
halic,201911119,2025,BİLECİK,5
halic,201911119,2025,BİNGÖL,4
halic,201911119,2025,BURDUR,2
halic,201911119,2025,ÇANAKKALE,1
halic,201911119,2025,ÇANKIRI,6
halic,201911119,2025,DİYARBAKIR,4
halic,201911119,2025,DÜZCE,3
halic,201911119,2025,EDİRNE,3
halic,201911119,2025,ELAZIĞ,3
halic,201911119,2025,ERZİNCAN,3
halic,201911119,2025,ERZURUM,1
halic,201911119,2025,ESKİŞEHİR,2
halic,201911119,2025,GAZİANTEP,4
halic,201911119,2025,GİRESUN,6
halic,201911119,2025,HATAY,5
halic,201911119,2025,IĞDIR,3
halic,201911119,2025,ISPARTA,1
halic,201911119,2025,İSTANBUL,256
halic,201911119,2025,İZMİR,10
halic,201911119,2025,KAHRAMANMARAŞ,5
halic,201911119,2025,KARAMAN,4
halic,201911119,2025,KARS,5
halic,201911119,2025,KIBRIS,9
halic,201911119,2025,KIRIKKALE,3
halic,201911119,2025,KIRKLARELİ,1
halic,201911119,2025,KIRŞEHİR,1
halic,201911119,2025,KOCAELİ,1
halic,201911119,2025,KONYA,2
halic,201911119,2025,KÜTAHYA,4
halic,201911119,2025,NEVŞEHİR,2
halic,201911119,2025,NİĞDE,1
halic,201911119,2025,ORDU,2
halic,201911119,2025,SAKARYA,1
halic,201911119,2025,ŞANLIURFA,5
halic,201911119,2025,TOKAT,4
halic,201911119,2025,TRABZON,3
halic,201911119,2025,UŞAK,5
halic,201911119,2025,VAN,2
halic,201911119,2025,YOZGAT,2
halic,201911119,2025,ZONGULDAK,2
halic,201911094,2025,AFYONKARAHİSAR,1
halic,201911094,2025,AKSARAY,1
halic,201911094,2025,ANKARA,6
halic,201911094,2025,ANTALYA,1
halic,201911094,2025,AYDIN,2
halic,201911094,2025,BALIKESİR,8
halic,201911094,2025,BİLECİK,3
halic,201911094,2025,BOLU,6
halic,201911094,2025,ÇANAKKALE,4
halic,201911094,2025,ÇORUM,1
halic,201911094,2025,DÜZCE,6
halic,201911094,2025,EDİRNE,7
halic,201911094,2025,GİRESUN,2
halic,201911094,2025,İSTANBUL,207
halic,201911094,2025,İZMİR,6
halic,201911094,2025,KARABÜK,1
halic,201911094,2025,KASTAMONU,1
halic,201911094,2025,KIBRIS,3
halic,201911094,2025,KIRKLARELİ,7
halic,201911094,2025,KOCAELİ,7
halic,201911094,2025,KÜTAHYA,1
halic,201911094,2025,MALATYA,4
halic,201911094,2025,MUĞLA,2
halic,201911094,2025,RİZE,2
halic,201911094,2025,SAKARYA,6
halic,201911094,2025,SİVAS,1
halic,201911094,2025,TEKİRDAĞ,9
halic,201911094,2025,TOKAT,1
halic,201911094,2025,TRABZON,3
halic,201911094,2025,UŞAK,1
halic,201911094,2025,YALOVA,7
halic,201911094,2025,YOZGAT,1
halic,201911094,2025,ZONGULDAK,3
halic,201911085,2025,ADANA,1
halic,201911085,2025,ADIYAMAN,2
halic,201911085,2025,AFYONKARAHİSAR,1
halic,201911085,2025,AĞRI,2
halic,201911085,2025,AKSARAY,1
halic,201911085,2025,ANKARA,21
halic,201911085,2025,BURSA,1
halic,201911085,2025,ÇORUM,1
halic,201911085,2025,DİYARBAKIR,1
halic,201911085,2025,EDİRNE,1
halic,201911085,2025,ERZİNCAN,3
halic,201911085,2025,GAZİANTEP,1
halic,201911085,2025,GİRESUN,1
halic,201911085,2025,İSTANBUL,119
halic,201911085,2025,İZMİR,3
halic,201911085,2025,KAHRAMANMARAŞ,1
halic,201911085,2025,KARABÜK,3
halic,201911085,2025,KARAMAN,1
halic,201911085,2025,KARS,2
halic,201911085,2025,KIBRIS,13
halic,201911085,2025,KONYA,2
halic,201911085,2025,MARDİN,1
halic,201911085,2025,MERSİN,1
halic,201911085,2025,RİZE,1
halic,201911085,2025,SİİRT,1
halic,201911085,2025,ŞANLIURFA,2
halic,201911085,2025,YOZGAT,2
halic,201990930,2025,İSTANBUL,54
halic,201990499,2025,ADANA,1
halic,201990499,2025,ANKARA,11
halic,201990499,2025,ANTALYA,5
halic,201990499,2025,BOLU,1
halic,201990499,2025,BURSA,2
halic,201990499,2025,ÇANKIRI,1
halic,201990499,2025,DENİZLİ,2
halic,201990499,2025,ERZİNCAN,1
halic,201990499,2025,ERZURUM,1
halic,201990499,2025,ESKİŞEHİR,4
halic,201990499,2025,İSTANBUL,103
halic,201990499,2025,İZMİR,12
halic,201990499,2025,KAYSERİ,2
halic,201990499,2025,KOCAELİ,2
halic,201990499,2025,MERSİN,1
halic,201990499,2025,RİZE,1
halic,201990499,2025,SAKARYA,4
halic,201990499,2025,SAMSUN,2
halic,201990499,2025,TEKİRDAĞ,1
halic,201990499,2025,TOKAT,1
halic,201990499,2025,TRABZON,1
halic,201990499,2025,YOZGAT,1
halic,201990501,2025,ANKARA,10
halic,201990501,2025,ANTALYA,2
halic,201990501,2025,BURSA,2
halic,201990501,2025,ÇANAKKALE,1
halic,201990501,2025,ESKİŞEHİR,7
halic,201990501,2025,İSTANBUL,115
halic,201990501,2025,İZMİR,9
halic,201990501,2025,KONYA,2
halic,201990501,2025,MERSİN,1
halic,201990501,2025,MUĞLA,1
halic,201990501,2025,SAKARYA,1
halic,201990501,2025,TEKİRDAĞ,1
halic,201990501,2025,YALOVA,1
halic,201910087,2025,ANKARA,8
halic,201910087,2025,ANTALYA,6
halic,201910087,2025,AYDIN,1
halic,201910087,2025,BARTIN,1
halic,201910087,2025,BİNGÖL,1
halic,201910087,2025,BOLU,1
halic,201910087,2025,BURSA,3
halic,201910087,2025,ÇANAKKALE,1
halic,201910087,2025,ÇANKIRI,1
halic,201910087,2025,DENİZLİ,3
halic,201910087,2025,DÜZCE,1
halic,201910087,2025,ESKİŞEHİR,5
halic,201910087,2025,İSTANBUL,139
halic,201910087,2025,İZMİR,8
halic,201910087,2025,KIRKLARELİ,1
halic,201910087,2025,KOCAELİ,1
halic,201910087,2025,MANİSA,1
halic,201910087,2025,MUĞLA,1
halic,201910087,2025,RİZE,2
halic,201910087,2025,SAKARYA,1
halic,201910087,2025,SAMSUN,1
halic,201910087,2025,TEKİRDAĞ,1
halic,201910087,2025,TRABZON,1
halic,201910087,2025,YALOVA,1
halic,201910087,2025,ZONGULDAK,1
halic,201910157,2025,ANKARA,11
halic,201910157,2025,BURSA,1
halic,201910157,2025,ERZİNCAN,1
halic,201910157,2025,ESKİŞEHİR,4
halic,201910157,2025,İSTANBUL,137
halic,201910157,2025,İZMİR,12
halic,201910157,2025,KIRKLARELİ,1
halic,201910157,2025,SAKARYA,2
halic,201910157,2025,SİVAS,1
halic,201910157,2025,YALOVA,1
halic,201990485,2025,ANKARA,4
halic,201990485,2025,ANTALYA,1
halic,201990485,2025,BURSA,1
halic,201990485,2025,ESKİŞEHİR,5
halic,201990485,2025,İSTANBUL,143
halic,201990485,2025,İZMİR,1
halic,201990485,2025,KOCAELİ,2
halic,201990853,2025,ANKARA,3
halic,201990853,2025,BİLECİK,1
halic,201990853,2025,BURSA,1
halic,201990853,2025,İSTANBUL,89
halic,201990853,2025,KIRIKKALE,1
halic,201990853,2025,KONYA,1
halic,201990853,2025,MERSİN,1
halic,201990853,2025,NEVŞEHİR,1
halic,201910139,2025,ANKARA,3
halic,201910139,2025,ANTALYA,1
halic,201910139,2025,BALIKESİR,1
halic,201910139,2025,BURSA,3
halic,201910139,2025,ÇANAKKALE,2
halic,201910139,2025,EDİRNE,1
halic,201910139,2025,GİRESUN,2
halic,201910139,2025,İSTANBUL,133
halic,201910139,2025,MANİSA,2
halic,201910139,2025,ORDU,1
halic,201910139,2025,SAKARYA,1
halic,201910139,2025,TRABZON,1
halic,201910642,2025,ANTALYA,1
halic,201910642,2025,BURSA,1
halic,201910642,2025,ÇANAKKALE,2
halic,201910642,2025,EDİRNE,1
halic,201910642,2025,İSTANBUL,103
halic,201910642,2025,İZMİR,5
halic,201910642,2025,KOCAELİ,1
halic,201910642,2025,SAKARYA,1
halic,201910642,2025,TEKİRDAĞ,1
halic,201910915,2025,AFYONKARAHİSAR,1
halic,201910915,2025,ANKARA,6
halic,201910915,2025,ANTALYA,3
halic,201910915,2025,AYDIN,1
halic,201910915,2025,BALIKESİR,1
halic,201910915,2025,BOLU,1
halic,201910915,2025,BURSA,5
halic,201910915,2025,ÇANAKKALE,1
halic,201910915,2025,DENİZLİ,1
halic,201910915,2025,EDİRNE,1
halic,201910915,2025,ERZİNCAN,1
halic,201910915,2025,ESKİŞEHİR,4
halic,201910915,2025,HAKKARİ,2
halic,201910915,2025,ISPARTA,1
halic,201910915,2025,İSTANBUL,477
halic,201910915,2025,İZMİR,7
halic,201910915,2025,KARABÜK,1
halic,201910915,2025,KIRGIZİSTAN,1
halic,201910915,2025,KIRKLARELİ,1
halic,201910915,2025,KOCAELİ,3
halic,201910915,2025,MANİSA,1
halic,201910915,2025,MERSİN,1
halic,201910915,2025,MUĞLA,1
halic,201910915,2025,MUŞ,1
halic,201910915,2025,RİZE,1
halic,201910915,2025,SAKARYA,1
halic,201910915,2025,SAMSUN,2
halic,201910915,2025,TRABZON,2
halic,201910915,2025,YALOVA,3
halic,201990832,2025,ADANA,2
halic,201990832,2025,AKSARAY,1
halic,201990832,2025,ANTALYA,4
halic,201990832,2025,BALIKESİR,2
halic,201990832,2025,BARTIN,1
halic,201990832,2025,BAYBURT,1
halic,201990832,2025,BURSA,1
halic,201990832,2025,ÇANAKKALE,1
halic,201990832,2025,DENİZLİ,2
halic,201990832,2025,DÜZCE,1
halic,201990832,2025,EDİRNE,1
halic,201990832,2025,ESKİŞEHİR,6
halic,201990832,2025,ISPARTA,1
halic,201990832,2025,İSTANBUL,298
halic,201990832,2025,KIRŞEHİR,1
halic,201990832,2025,KOCAELİ,11
halic,201990832,2025,KONYA,2
halic,201990832,2025,KÜTAHYA,1
halic,201990832,2025,MALATYA,1
halic,201990832,2025,MUĞLA,2
halic,201990832,2025,OSMANİYE,1
halic,201990832,2025,SAKARYA,1
halic,201990832,2025,SAMSUN,1
halic,201990832,2025,SİVAS,1
halic,201990832,2025,TRABZON,2
halic,201990832,2025,YALOVA,7
halic,201990527,2025,ANKARA,3
halic,201990527,2025,ANTALYA,2
halic,201990527,2025,AYDIN,4
halic,201990527,2025,BALIKESİR,4
halic,201990527,2025,BURSA,2
halic,201990527,2025,ÇANAKKALE,6
halic,201990527,2025,DÜZCE,2
halic,201990527,2025,ESKİŞEHİR,2
halic,201990527,2025,İSTANBUL,491
halic,201990527,2025,İZMİR,4
halic,201990527,2025,KIBRIS,4
halic,201990527,2025,KIRKLARELİ,1
halic,201990527,2025,KOCAELİ,1
halic,201990527,2025,MANİSA,1
halic,201990527,2025,MUĞLA,2
halic,201990527,2025,SAKARYA,3
halic,201990527,2025,TEKİRDAĞ,7
halic,201910078,2025,ÇANAKKALE,1
halic,201910078,2025,İSTANBUL,69
halic,201990825,2025,BALIKESİR,1
halic,201990825,2025,EDİRNE,1
halic,201990825,2025,ESKİŞEHİR,1
halic,201990825,2025,İSTANBUL,133
halic,201990825,2025,MANİSA,1
halic,201990825,2025,TRABZON,2
halic,201990526,2025,ANKARA,1
halic,201990526,2025,ÇANKIRI,1
halic,201990526,2025,GÜMÜŞHANE,1
halic,201990526,2025,İSTANBUL,65
halic,201990526,2025,İZMİR,1
halic,201990526,2025,KIRKLARELİ,1
halic,201990526,2025,NEVŞEHİR,1
halic,201990867,2025,ANKARA,5
halic,201990867,2025,ANTALYA,7
halic,201990867,2025,BALIKESİR,9
halic,201990867,2025,BOLU,1
halic,201990867,2025,BURSA,6
halic,201990867,2025,ÇANAKKALE,4
halic,201990867,2025,DENİZLİ,1
halic,201990867,2025,DÜZCE,2
halic,201990867,2025,EDİRNE,4
halic,201990867,2025,ESKİŞEHİR,1
halic,201990867,2025,ISPARTA,1
halic,201990867,2025,İSTANBUL,290
halic,201990867,2025,İZMİR,7
halic,201990867,2025,KIBRIS,3
halic,201990867,2025,KIRIKKALE,1
halic,201990867,2025,KIRKLARELİ,1
halic,201990867,2025,KOCAELİ,2
halic,201990867,2025,KONYA,1
halic,201990867,2025,MALATYA,1
halic,201990867,2025,MANİSA,1
halic,201990867,2025,MUĞLA,4
halic,201990867,2025,SAKARYA,2
halic,201990867,2025,TEKİRDAĞ,5
halic,201990867,2025,TRABZON,1
halic,201990867,2025,YALOVA,1
halic,201990818,2025,AKSARAY,1
halic,201990818,2025,ANKARA,2
halic,201990818,2025,ANTALYA,1
halic,201990818,2025,BALIKESİR,3
halic,201990818,2025,BARTIN,1
halic,201990818,2025,BİLECİK,1
halic,201990818,2025,BOLU,2
halic,201990818,2025,BURDUR,1
halic,201990818,2025,BURSA,1
halic,201990818,2025,ÇANAKKALE,1
halic,201990818,2025,ÇANKIRI,1
halic,201990818,2025,EDİRNE,1
halic,201990818,2025,ERZİNCAN,1
halic,201990818,2025,ESKİŞEHİR,3
halic,201990818,2025,İSTANBUL,486
halic,201990818,2025,İZMİR,1
halic,201990818,2025,KIRIKKALE,1
halic,201990818,2025,KIRKLARELİ,1
halic,201990818,2025,KIRŞEHİR,1
halic,201990818,2025,KOCAELİ,2
halic,201990818,2025,KONYA,2
halic,201990818,2025,KÜTAHYA,2
halic,201990818,2025,MANİSA,1
halic,201990818,2025,SAKARYA,5
halic,201990818,2025,TEKİRDAĞ,1
halic,201990818,2025,UŞAK,1
halic,201990818,2025,ZONGULDAK,2
halic,201910748,2025,AFYONKARAHİSAR,1
halic,201910748,2025,ANKARA,6
halic,201910748,2025,ANTALYA,3
halic,201910748,2025,AYDIN,3
halic,201910748,2025,BALIKESİR,7
halic,201910748,2025,BARTIN,2
halic,201910748,2025,BİLECİK,6
halic,201910748,2025,BOLU,1
halic,201910748,2025,BURSA,3
halic,201910748,2025,ÇANAKKALE,3
halic,201910748,2025,DENİZLİ,2
halic,201910748,2025,DÜZCE,4
halic,201910748,2025,EDİRNE,3
halic,201910748,2025,ESKİŞEHİR,2
halic,201910748,2025,ISPARTA,1
halic,201910748,2025,İSTANBUL,466
halic,201910748,2025,İZMİR,4
halic,201910748,2025,KARABÜK,2
halic,201910748,2025,KASTAMONU,2
halic,201910748,2025,KAYSERİ,1
halic,201910748,2025,KIBRIS,8
halic,201910748,2025,KIRKLARELİ,4
halic,201910748,2025,KÜTAHYA,2
halic,201910748,2025,MANİSA,1
halic,201910748,2025,MUĞLA,3
halic,201910748,2025,NEVŞEHİR,1
halic,201910748,2025,TRABZON,3
halic,201910748,2025,YALOVA,1
halic,201910748,2025,ZONGULDAK,4
halic,201990860,2025,AFYONKARAHİSAR,1
halic,201990860,2025,ANKARA,6
halic,201990860,2025,ANTALYA,2
halic,201990860,2025,ÇANAKKALE,3
halic,201990860,2025,ÇANKIRI,1
halic,201990860,2025,ERZURUM,1
halic,201990860,2025,ESKİŞEHİR,1
halic,201990860,2025,İSTANBUL,116
halic,201990860,2025,KIBRIS,1
halic,201990860,2025,KIRIKKALE,1
halic,201990860,2025,KÜTAHYA,1
halic,201990860,2025,ORDU,1
halic,201990860,2025,TRABZON,2
halic,201910669,2025,ANTALYA,2
halic,201910669,2025,BALIKESİR,5
halic,201910669,2025,BOLU,2
halic,201910669,2025,BURSA,1
halic,201910669,2025,ÇANAKKALE,5
